,,,,,,,,,,,,,,,,,,,,,,,,19852,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,16887,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,26373,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,14853,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,20468,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,13676,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,54723,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,56004,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,24294,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,56530,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,50051,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,48657,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,19233,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,23425,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,14154,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,53193,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,63875,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,30677,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,24850,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,24997,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,17025,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,24543,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,11533,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,52307,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,78578,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,27302,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,45747,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,27142,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,63138,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,24532,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,28034,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,16363,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,14043,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,39281,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,37493,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,24643,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,18800,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,28809,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,32396,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,12464,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,69604,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,66284,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,64085,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,39534,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,65193,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,23894,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,15264,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,36780,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,52510,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,48560,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,15615,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,13818,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,33913,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,14422,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,19848,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,25334,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,57629,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,63921,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,79675,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,89353,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,27280,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,22448,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,23271,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,26703,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,19064,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,12627,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,22390,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,11314,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,16442,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,45462,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,58714,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,36190,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,10424,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,26312,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,12307,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,61201,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,56731,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,49469,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,41297,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,28862,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,23729,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,40261,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,44367,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,54261,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,46310,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,21397,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,28202,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,13548,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,18402,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,12955,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,55483,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,35536,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,44631,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,41984,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,53854,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,131435,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,29995,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,40050,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,39861,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,16328,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,23592,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,16129,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,22002,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,43989,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,38968,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,31236,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,46543,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,31074,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,50568,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,18210,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,17385,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,41155,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,72634,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,58317,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,21380,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,17866,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,60315,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,40013,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,39440,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,42908,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,45275,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,37473,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,51670,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,46429,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,52928,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,53214,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,48307,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,43190,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,88800,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,85744,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,79347,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,67833,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,73503,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,77895,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,79995,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,83531,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,116672,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,82126,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,111410,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,103216,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,44986,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,69480,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,75543,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,65125,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,52373,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,65770,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,84642,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,45414,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,65437,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,107513,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,103922,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,102230,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,80345,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,130390,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,117906,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,123844,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,95203,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,95255,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,98050,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,96476,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,81264,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,115131,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,93305,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,98825,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,118262,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,47411,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,56191,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,71543,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,24294,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,27467,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,55249,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,67096,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,71064,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,73708,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,76625,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,98765,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,104840,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,31207,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,13650,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,23044,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,17030,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,21844,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,49009,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,56837,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,73938,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,23561,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,21761,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,45965,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,18930,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,21285,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,21755,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,32648,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,51771,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,55370,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,16481,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,14261,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,58726,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,54762,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,48363,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,29141,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,20414,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,24271,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,14598,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,22263,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,74613,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,55121,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,49624,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,52154,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,55215,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,33459,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,34881,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,57327,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,138354,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,115651,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,122542,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,114849,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,130490,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,113829,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,159105,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,20270,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,58345,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,39485,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,57426,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,22419,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,22775,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,29591,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,31759,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,48039,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,27406,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,15441,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,21996,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,51001,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,23030,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,14955,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,16238,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,22662,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,18741,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,30863,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,30479,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,32081,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,63081,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,55126,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,33657,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,47724,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,43892,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,50479,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,58359,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,60814,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,43920,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,39250,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,48966,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,54361,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,74475,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,82626,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,66632,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,76418,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,76190,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,75003,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,90587,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,91844,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,45678,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,42884,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,47441,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,58319,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,117686,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,81656,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,86141,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,97349,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,122614,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,102447,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,113029,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,112056,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,109467,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,104779,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,74785,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,96311,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,89125,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,70018,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,112993,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,118337,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,100884,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,88595,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,40406,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,87591,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,92523,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,103114,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,97339,0,,,,,,,,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,88121,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,102188,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,126729,0,,,,,,,,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,176880,0,,,,,,,,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,132494,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,146710,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,125000,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,113421,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,93685,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,126257,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,119921,0,,,,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,119812,0,,,,,,,,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,120965,0,,,,,,,,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,98943,0,,,,,,,,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,134131,0,,,,,,,,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,117047,0,,,,,,,,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,93324,0,,,,,,,,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,104681,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,102689,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,139189,0,,,,,,,,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,87223,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,84873,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,109432,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,130890,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,110322,0,,,,,,,,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,102905,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,122513,0,,,,,,,,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,131538,0,,,,,,,,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,127755,0,,,,,,,,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,133599,0,,,,,,,,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,128684,0,,,,,,,,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,57291,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,54300,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,49389,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,58013,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,45284,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,49199,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,58451,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,62004,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,72303,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,71021,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,116636,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,112666,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,101774,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,113989,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,100772,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,102200,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,92741,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,66888,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,44532,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,57090,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,59505,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,45876,0,,,,,,,,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,96734,0,,,,,,,,2,0,
